ID,Assunto,IP Origem,Notificado em,Status,Tipo
5962327,Servidores Web vulneráveis ao ataque Freak,143.54.136.15,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962328,Servidores Web vulneráveis ao ataque Freak,143.54.136.5,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962329,Servidores Web vulneráveis ao ataque Freak,143.54.240.10,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962330,Servidores Web vulneráveis ao ataque Freak,143.54.240.23,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962331,Servidores Web vulneráveis ao ataque Freak,143.54.136.6,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962332,Servidores Web vulneráveis ao ataque Freak,143.54.136.8,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962333,Servidores Web vulneráveis ao ataque Freak,143.54.136.4,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962334,Servidores Web vulneráveis ao ataque Freak,143.54.240.14,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962335,Servidores Web vulneráveis ao ataque Freak,143.54.136.12,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962336,Servidores Web vulneráveis ao ataque Freak,143.54.184.30,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962337,Servidores Web vulneráveis ao ataque Freak,143.54.220.10,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962338,Servidores Web vulneráveis ao ataque Freak,143.54.136.9,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962339,Servidores Web vulneráveis ao ataque Freak,143.54.220.7,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962340,Servidores Web vulneráveis ao ataque Freak,143.54.220.9,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962341,Servidores Web vulneráveis ao ataque Freak,143.54.136.14,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962342,Servidores Web vulneráveis ao ataque Freak,143.54.220.12,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962343,Servidores Web vulneráveis ao ataque Freak,143.54.220.6,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962344,Servidores Web vulneráveis ao ataque Freak,143.54.184.29,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962345,Servidores Web vulneráveis ao ataque Freak,143.54.248.51,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962346,Servidores Web vulneráveis ao ataque Freak,143.54.136.18,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962347,Servidores Web vulneráveis ao ataque Freak,143.54.184.18,2024-05-16 03:33:27+00:00,Resolvido,Acesso Indevido-Vazamento/Freak
5962359,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.153.251,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962360,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.251.229,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962361,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.108.204,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962362,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.108.159,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962365,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.188.200,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962366,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.220.37,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962367,Hosts com o serviço WS-Discovery vulneráveis que podem ser utilizados em ataques DDoS,143.54.108.117,2024-05-16 03:47:27+00:00,Resolvido,Amplificação/WSDISCOVERY
5962446,Host com o serviço MSMQ vulnerável,143.54.1.91,2024-05-16 05:14:18+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962447,Host com o serviço MSMQ vulnerável,143.54.186.169,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962449,Host com o serviço MSMQ vulnerável,143.54.252.61,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962450,Host com o serviço MSMQ vulnerável,143.54.252.246,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962451,Host com o serviço MSMQ vulnerável,143.54.120.207,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962452,Host com o serviço MSMQ vulnerável,143.54.31.136,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962453,Host com o serviço MSMQ vulnerável,143.54.237.182,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962455,Host com o serviço MSMQ vulnerável,143.54.252.66,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962456,Host com o serviço MSMQ vulnerável,143.54.220.38,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962458,Host com o serviço MSMQ vulnerável,143.54.42.43,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962460,Host com o serviço MSMQ vulnerável,143.54.196.105,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962461,Host com o serviço MSMQ vulnerável,143.54.198.89,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962462,Host com o serviço MSMQ vulnerável,143.54.122.116,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962465,Host com o serviço MSMQ vulnerável,143.54.252.111,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962466,Host com o serviço MSMQ vulnerável,143.54.252.234,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962467,Host com o serviço MSMQ vulnerável,143.54.246.85,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962468,Host com o serviço MSMQ vulnerável,143.54.219.23,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5962469,Host com o serviço MSMQ vulnerável,143.54.196.107,2024-05-16 05:15:28+00:00,Resolvido,Tentativa de Exploração de Vulnerabilidades
5963415,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-05-22 02:54:22+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5963530,Host com o serviço SMB vulnerável,200.132.0.33,2024-05-22 03:21:52+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5963751,Hosts com o serviço NTP vulneráveis que podem ser utilizados em ataques DDoS,200.17.171.30,2024-05-23 02:59:32+00:00,Resolvido,Amplificação/NTP
5964166,Host com o serviço DVR DHCPdiscover vulnerável que pode ser utilizado em ataques DDoS,143.54.54.235,2024-05-25 02:05:46+00:00,Resolvido,Amplificação/Dhcpdiscover
5964610,Host com o serviço SMB vulnerável,200.132.72.83,2024-05-28 03:24:18+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5965135,Host com o serviço Redis vulnerável,200.132.38.28,2024-05-30 03:18:37+00:00,Resolvido,Acesso Indevido-Vazamento/Redis
5966062,Host com o serviço SMB vulnerável,200.132.72.130,2024-06-05 03:24:32+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5966223,Host infectado com malware,200.17.174.3,2024-06-05 04:46:34+00:00,Resolvido,Malware/Outros
5966612,Servidores Web vulneráveis ao ataque Poodle,2804:0:5808:200::69,2024-06-07 04:13:12+00:00,Resolvido,Acesso Indevido-Vazamento/Poodle
5967178,Host com o serviço SMB vulnerável,200.132.37.9,2024-06-11 03:18:25+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5968096,Host com o serviço MYSQL vulnerável,200.132.38.218,2024-06-15 02:58:58+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5969489,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-06-22 02:48:59+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5969767,Host com serviço de API Kubernetes aberto,200.19.254.130,2024-06-24 02:23:23+00:00,Resolvido,Acesso Indevido-Vazamento/Kubernetes API
5970471,Host infectado com malware,200.132.236.254,2024-06-27 15:00:19+00:00,Resolvido,Malware/Outros
5971970,Host vulnerável executando o serviço Remote Desktop,200.132.201.130,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5971978,Host vulnerável executando o serviço Remote Desktop,200.132.72.121,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972008,Host vulnerável executando o serviço Remote Desktop,200.132.72.34,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972029,Host vulnerável executando o serviço Remote Desktop,200.132.232.179,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972057,Host vulnerável executando o serviço Remote Desktop,200.132.200.33,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972102,Host vulnerável executando o serviço Remote Desktop,200.132.233.99,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972845,Host vulnerável executando o serviço SSH,143.54.22.91,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5972894,Host vulnerável executando o serviço SSH,200.132.39.220,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5972985,Host vulnerável executando o serviço SSH,200.132.136.127,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5973011,Host vulnerável executando o serviço SSH,200.132.200.253,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5973022,Host vulnerável executando o serviço SSH,143.54.22.6,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5975797,Host vulnerável com produto Microsoft Exchange Server,143.54.1.91,2024-07-20 02:49:08+00:00,Resolvido,Acesso Indevido-Vazamento/Microsoft Exchange
5977729,Host com o serviço MYSQL vulnerável,200.132.38.30,2024-07-30 03:00:35+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5978020,Hosts com o serviço PortMapper vulneráveis que podem ser utilizados em ataques DDoS,200.17.165.7,2024-08-01 03:19:58+00:00,Resolvido,Amplificação/Portmapper
5979463,Host executando versão vulnerável do Exim,143.54.31.17,2024-05-16 03:27:27+00:00,Resolvido,Acesso Indevido-Vazamento/Exim
5964916,Host com o serviço SMB vulnerável,200.132.0.33,2024-05-29 03:22:47+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5965110,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-05-30 02:53:37+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5965777,Host com o serviço SMB vulnerável,200.132.72.83,2024-06-04 03:29:24+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5966067,Host com o serviço SMB vulnerável,200.132.0.33,2024-06-05 03:24:32+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5966540,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-06-07 02:51:48+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5967356,Host com o serviço Redis vulnerável,200.132.38.28,2024-06-12 03:08:49+00:00,Resolvido,Acesso Indevido-Vazamento/Redis
5967701,Host com o serviço SMB vulnerável,200.132.0.33,2024-06-13 03:21:42+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5967705,Host com o serviço SMB vulnerável,200.132.72.130,2024-06-13 03:21:42+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5967918,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-06-14 02:51:49+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5968592,Host com o serviço SMB vulnerável,200.132.72.83,2024-06-18 03:19:26+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5968926,Host com o serviço SMB vulnerável,200.132.0.33,2024-06-20 03:21:43+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5969309,Host com o serviço SMB vulnerável,200.132.72.130,2024-06-21 03:14:51+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5969614,Host com o serviço MYSQL vulnerável,200.132.38.218,2024-06-23 02:47:07+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5971463,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-06-30 02:49:29+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5971774,Host com o serviço MYSQL vulnerável,200.132.38.218,2024-07-02 02:45:59+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5973350,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-07-07 03:00:26+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5974638,Host com o serviço MYSQL vulnerável,200.17.160.39,2024-07-15 18:34:39+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5979870,Host com o serviço MYSQL vulnerável,200.132.38.30,2024-08-10 02:47:31+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
