ID,Assunto,IP Origem,Notificado em,Status,Tipo
5967178,Host com o serviço SMB vulnerável,ipv4-anon-d8f4a9ab,2024-06-11 03:18:25+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5968096,Host com o serviço MYSQL vulnerável,ipv4-anon-5ac8af9a,2024-06-15 02:58:58+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5969489,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-06-22 02:48:59+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5969767,Host com serviço de API Kubernetes aberto,ipv4-anon-7c32b12f,2024-06-24 02:23:23+00:00,Resolvido,Acesso Indevido-Vazamento/Kubernetes API
5970471,Host infectado com malware,ipv4-anon-c8393878,2024-06-27 15:00:19+00:00,Resolvido,Malware/Outros
5971970,Host vulnerável executando o serviço Remote Desktop,ipv4-anon-cea55ec1,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5971978,Host vulnerável executando o serviço Remote Desktop,ipv4-anon-fb548557,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972008,Host vulnerável executando o serviço Remote Desktop,ipv4-anon-e2cd1ced,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972029,Host vulnerável executando o serviço Remote Desktop,ipv4-anon-36b15bf2,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972057,Host vulnerável executando o serviço Remote Desktop,ipv4-anon-0f8f1c00,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972102,Host vulnerável executando o serviço Remote Desktop,ipv4-anon-c9feb8ca,2024-07-02 19:11:50+00:00,Resolvido,Uso indevido/RDP Acessível
5972845,Host vulnerável executando o serviço SSH,ipv4-anon-a6f9b38b,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5972894,Host vulnerável executando o serviço SSH,ipv4-anon-1633d864,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5972985,Host vulnerável executando o serviço SSH,ipv4-anon-ac0215d1,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5973011,Host vulnerável executando o serviço SSH,ipv4-anon-fc4ff819,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5973022,Host vulnerável executando o serviço SSH,ipv4-anon-1973d013,2024-07-05 18:28:14+00:00,Resolvido,Uso indevido/SSH Acessível
5975797,Host vulnerável com produto Microsoft Exchange Server,ipv4-anon-d69f2d07,2024-07-20 02:49:08+00:00,Resolvido,Acesso Indevido-Vazamento/Microsoft Exchange
5977729,Host com o serviço MYSQL vulnerável,ipv4-anon-77aebfdd,2024-07-30 03:00:35+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5978020,Hosts com o serviço PortMapper vulneráveis que podem ser utilizados em ataques DDoS,ipv4-anon-508a99aa,2024-08-01 03:19:58+00:00,Resolvido,Amplificação/Portmapper
5979463,Host executando versão vulnerável do Exim,ipv4-anon-28ae742e,2024-05-16 03:27:27+00:00,Resolvido,Acesso Indevido-Vazamento/Exim
5964916,Host com o serviço SMB vulnerável,ipv4-anon-094c20de,2024-05-29 03:22:47+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5965110,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-05-30 02:53:37+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5965777,Host com o serviço SMB vulnerável,ipv4-anon-dc69a102,2024-06-04 03:29:24+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5966067,Host com o serviço SMB vulnerável,ipv4-anon-094c20de,2024-06-05 03:24:32+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5966540,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-06-07 02:51:48+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5967356,Host com o serviço Redis vulnerável,ipv4-anon-c398034e,2024-06-12 03:08:49+00:00,Resolvido,Acesso Indevido-Vazamento/Redis
5967701,Host com o serviço SMB vulnerável,ipv4-anon-094c20de,2024-06-13 03:21:42+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5967705,Host com o serviço SMB vulnerável,ipv4-anon-647174c6,2024-06-13 03:21:42+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5967918,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-06-14 02:51:49+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5968592,Host com o serviço SMB vulnerável,ipv4-anon-dc69a102,2024-06-18 03:19:26+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5968926,Host com o serviço SMB vulnerável,ipv4-anon-094c20de,2024-06-20 03:21:43+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5969309,Host com o serviço SMB vulnerável,ipv4-anon-647174c6,2024-06-21 03:14:51+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5969614,Host com o serviço MYSQL vulnerável,ipv4-anon-5ac8af9a,2024-06-23 02:47:07+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5971463,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-06-30 02:49:29+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5971774,Host com o serviço MYSQL vulnerável,ipv4-anon-5ac8af9a,2024-07-02 02:45:59+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5973350,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-07-07 03:00:26+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5974638,Host com o serviço MYSQL vulnerável,ipv4-anon-c7253650,2024-07-15 18:34:39+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
5979870,Host com o serviço MYSQL vulnerável,ipv4-anon-77aebfdd,2024-08-10 02:47:31+00:00,Resolvido,Acesso Indevido-Vazamento/MS-SQL
